,time
84479,2018-04-12 20:50:29
84480,2018-04-12 20:50:29
84481,2018-04-12 20:50:31
84482,2018-04-12 20:50:39
84483,2018-04-12 20:50:40
84484,2018-04-12 20:50:41
84485,2018-04-12 20:50:41
84486,2018-04-12 20:50:48
84487,2018-04-12 20:50:49
84488,2018-04-12 20:50:50
84489,2018-04-12 20:50:52
84490,2018-04-12 20:50:57
84491,2018-04-12 20:50:59
84492,2018-04-12 20:51:01
84493,2018-04-12 20:51:05
84494,2018-04-12 20:51:07
84495,2018-04-12 20:51:08
84496,2018-04-12 20:51:09
84497,2018-04-12 20:51:09
84498,2018-04-12 20:51:09
84499,2018-04-12 20:51:10
84500,2018-04-12 20:51:10
84501,2018-04-12 20:51:15
84502,2018-04-12 20:51:15
84503,2018-04-12 20:51:18
84504,2018-04-12 20:51:18
84505,2018-04-12 20:51:19
84506,2018-04-12 20:51:19
84507,2018-04-12 20:51:32
84508,2018-04-12 20:51:35
84509,2018-04-12 20:51:36
84510,2018-04-12 20:51:37
84511,2018-04-12 20:51:41
84512,2018-04-12 20:51:41
84513,2018-04-12 20:51:43
84514,2018-04-12 20:51:44
84515,2018-04-12 20:51:44
84516,2018-04-12 20:51:45
84517,2018-04-12 20:51:46
84518,2018-04-12 20:51:48
84519,2018-04-12 20:51:49
84520,2018-04-12 20:51:50
84521,2018-04-12 20:51:51
84522,2018-04-12 20:51:57
84523,2018-04-12 20:52:00
84524,2018-04-12 20:52:01
84525,2018-04-12 20:52:01
84526,2018-04-12 20:52:05
84527,2018-04-12 20:52:07
84528,2018-04-12 20:52:09
84529,2018-04-12 20:52:10
84530,2018-04-12 20:52:11
84531,2018-04-12 20:52:11
84532,2018-04-12 20:52:17
84533,2018-04-12 20:52:23
84534,2018-04-12 20:52:24
84535,2018-04-12 20:52:25
84536,2018-04-12 20:52:32
84537,2018-04-12 20:52:35
84538,2018-04-12 20:52:39
84539,2018-04-12 20:52:39
84540,2018-04-12 20:52:40
84541,2018-04-12 20:52:40
84542,2018-04-12 20:52:41
84543,2018-04-12 20:52:41
84544,2018-04-12 20:52:41
84545,2018-04-12 20:52:41
84546,2018-04-12 20:52:42
84547,2018-04-12 20:52:45
84548,2018-04-12 20:52:45
84549,2018-04-12 20:52:47
84550,2018-04-12 20:52:52
84551,2018-04-12 20:52:56
84552,2018-04-12 20:52:59
84553,2018-04-12 20:53:00
84554,2018-04-12 20:53:01
84555,2018-04-12 20:53:06
84556,2018-04-12 20:53:08
84557,2018-04-12 20:53:10
84558,2018-04-12 20:53:11
84559,2018-04-12 20:53:03
84560,2018-04-12 20:53:13
84561,2018-04-12 20:53:13
84562,2018-04-12 20:53:15
84563,2018-04-12 20:53:19
84564,2018-04-12 20:53:21
84565,2018-04-12 20:53:22
84566,2018-04-12 20:53:24
84567,2018-04-12 20:53:25
84568,2018-04-12 20:53:25
84569,2018-04-12 20:53:26
84570,2018-04-12 20:53:27
84571,2018-04-12 20:53:28
84572,2018-04-12 20:53:29
84573,2018-04-12 20:53:28
84574,2018-04-12 20:53:29
84575,2018-04-12 20:53:34
84576,2018-04-12 20:53:41
84577,2018-04-12 20:53:42
84578,2018-04-12 20:53:43
84579,2018-04-12 20:53:51
84580,2018-04-12 20:53:52
84581,2018-04-12 20:53:53
84582,2018-04-12 20:53:55
84583,2018-04-12 20:53:56
84584,2018-04-12 20:54:02
84585,2018-04-12 20:54:04
84586,2018-04-12 20:54:06
84587,2018-04-12 20:54:06
84588,2018-04-12 20:54:06
84589,2018-04-12 20:54:10
84590,2018-04-12 20:54:13
84591,2018-04-12 20:54:17
84592,2018-04-12 20:54:17
84593,2018-04-12 20:54:19
84594,2018-04-12 20:54:20
84595,2018-04-12 20:54:20
84596,2018-04-12 20:54:20
84597,2018-04-12 20:54:26
84598,2018-04-12 20:54:26
84599,2018-04-12 20:54:30
84600,2018-04-12 20:54:32
84601,2018-04-12 20:54:30
84602,2018-04-12 20:54:33
84603,2018-04-12 20:54:35
84604,2018-04-12 20:54:36
84605,2018-04-12 20:54:39
84606,2018-04-12 20:54:40
84607,2018-04-12 20:54:41
84608,2018-04-12 20:54:42
84609,2018-04-12 20:54:44
84610,2018-04-12 20:54:44
84611,2018-04-12 20:54:48
84612,2018-04-12 20:54:48
84613,2018-04-12 20:54:54
84614,2018-04-12 20:54:56
84615,2018-04-12 20:54:56
84616,2018-04-12 20:55:03
84617,2018-04-12 20:55:05
84618,2018-04-12 20:55:06
84619,2018-04-12 20:55:03
84620,2018-04-12 20:55:06
84621,2018-04-12 20:55:09
84622,2018-04-12 20:55:10
84623,2018-04-12 20:55:11
84624,2018-04-12 20:55:14
84625,2018-04-12 20:55:15
84626,2018-04-12 20:55:16
84627,2018-04-12 20:55:16
84628,2018-04-12 20:55:17
84629,2018-04-12 20:55:16
84630,2018-04-12 20:55:17
84631,2018-04-12 20:55:18
84632,2018-04-12 20:55:18
84633,2018-04-12 20:55:19
84634,2018-04-12 20:55:19
84635,2018-04-12 20:55:20
84636,2018-04-12 20:55:26
84637,2018-04-12 20:55:30
84638,2018-04-12 20:55:32
84639,2018-04-12 20:55:32
84640,2018-04-12 20:55:32
84641,2018-04-12 20:55:33
84642,2018-04-12 20:55:37
84643,2018-04-12 20:55:37
84644,2018-04-12 20:55:40
84645,2018-04-12 20:55:41
84646,2018-04-12 20:55:42
84647,2018-04-12 20:55:43
84648,2018-04-12 20:55:47
84649,2018-04-12 20:55:47
84650,2018-04-12 20:55:47
84651,2018-04-12 20:55:50
84652,2018-04-12 20:55:53
84653,2018-04-12 20:55:59
84654,2018-04-12 20:55:59
84655,2018-04-12 20:56:00
84656,2018-04-12 20:56:00
84657,2018-04-12 20:56:03
84658,2018-04-12 20:56:08
84659,2018-04-12 20:56:09
84660,2018-04-12 20:56:10
84661,2018-04-12 20:56:10
84662,2018-04-12 20:56:11
84663,2018-04-12 20:56:18
84664,2018-04-12 20:56:19
84665,2018-04-12 20:56:19
84666,2018-04-12 20:56:20
84667,2018-04-12 20:56:21
84668,2018-04-12 20:56:25
84669,2018-04-12 20:56:25
84670,2018-04-12 20:56:26
84671,2018-04-12 20:56:27
84672,2018-04-12 20:56:27
84673,2018-04-12 20:56:29
84674,2018-04-12 20:56:30
84675,2018-04-12 20:56:31
84676,2018-04-12 20:56:33
84677,2018-04-12 20:56:33
84678,2018-04-12 20:56:34
84679,2018-04-12 20:56:35
84680,2018-04-12 20:56:37
84681,2018-04-12 20:56:37
84682,2018-04-12 20:56:40
84683,2018-04-12 20:56:46
84684,2018-04-12 20:56:47
84685,2018-04-12 20:56:48
84686,2018-04-12 20:56:59
84687,2018-04-12 20:57:09
84688,2018-04-12 20:57:12
84689,2018-04-12 20:57:14
84690,2018-04-12 20:57:15
84691,2018-04-12 20:57:15
84692,2018-04-12 20:57:15
84693,2018-04-12 20:57:15
84694,2018-04-12 20:57:16
84695,2018-04-12 20:57:16
84696,2018-04-12 20:57:16
84697,2018-04-12 20:57:17
84698,2018-04-12 20:57:17
84699,2018-04-12 20:57:18
84700,2018-04-12 20:57:23
84701,2018-04-12 20:57:26
84702,2018-04-12 20:57:27
84703,2018-04-12 20:57:29
84704,2018-04-12 20:57:30
84705,2018-04-12 20:57:30
84706,2018-04-12 20:57:33
84707,2018-04-12 20:57:35
84708,2018-04-12 20:57:36
84709,2018-04-12 20:57:36
84710,2018-04-12 20:57:39
84711,2018-04-12 20:57:41
84712,2018-04-12 20:57:42
84713,2018-04-12 20:57:43
84714,2018-04-12 20:57:43
84715,2018-04-12 20:57:44
84716,2018-04-12 20:57:47
84717,2018-04-12 20:57:53
84718,2018-04-12 20:57:57
84719,2018-04-12 20:57:59
84720,2018-04-12 20:57:58
84721,2018-04-12 20:57:59
84722,2018-04-12 20:58:02
84723,2018-04-12 20:58:03
84724,2018-04-12 20:58:07
84725,2018-04-12 20:58:07
84726,2018-04-12 20:58:14
84727,2018-04-12 20:58:18
84728,2018-04-12 20:58:22
84729,2018-04-12 20:58:23
84730,2018-04-12 20:58:32
84731,2018-04-12 20:58:33
84732,2018-04-12 20:58:34
84733,2018-04-12 20:58:36
84734,2018-04-12 20:58:42
84735,2018-04-12 20:58:44
84736,2018-04-12 20:58:51
84737,2018-04-12 20:58:51
84738,2018-04-12 20:58:53
84739,2018-04-12 20:58:55
84740,2018-04-12 20:58:58
84741,2018-04-12 20:59:00
84742,2018-04-12 20:59:02
84743,2018-04-12 20:59:02
84744,2018-04-12 20:59:03
84745,2018-04-12 20:59:06
84746,2018-04-12 20:59:10
84747,2018-04-12 20:59:13
84748,2018-04-12 20:59:13
84749,2018-04-12 20:59:14
84750,2018-04-12 20:59:14
84751,2018-04-12 20:59:14
84752,2018-04-12 20:59:15
84753,2018-04-12 20:59:16
84754,2018-04-12 20:59:20
84755,2018-04-12 20:59:25
84756,2018-04-12 20:59:27
84757,2018-04-12 20:59:27
84758,2018-04-12 20:59:29
84759,2018-04-12 20:59:31
84760,2018-04-12 20:59:32
84761,2018-04-12 20:59:32
84762,2018-04-12 20:59:34
84763,2018-04-12 20:59:39
84764,2018-04-12 20:59:44
84765,2018-04-12 20:59:45
84766,2018-04-12 20:59:49
84767,2018-04-12 20:59:52
84768,2018-04-12 20:59:52
84769,2018-04-12 20:59:54
84770,2018-04-12 20:59:55
84771,2018-04-12 21:00:00
84772,2018-04-12 21:00:00
84773,2018-04-12 21:00:02
84774,2018-04-12 21:00:05
84775,2018-04-12 21:00:07
84776,2018-04-12 21:00:08
84777,2018-04-12 21:00:10
84778,2018-04-12 21:00:10
84779,2018-04-12 21:00:11
84780,2018-04-12 21:00:14
84781,2018-04-12 21:00:15
84782,2018-04-12 21:00:16
84783,2018-04-12 21:00:19
84784,2018-04-12 21:00:24
84785,2018-04-12 21:00:24
84786,2018-04-12 21:00:25
84787,2018-04-12 21:00:25
84788,2018-04-12 21:00:25
84789,2018-04-12 21:00:26
84790,2018-04-12 21:00:33
84791,2018-04-12 21:00:38
84792,2018-04-12 21:00:40
84793,2018-04-12 21:00:41
84794,2018-04-12 21:00:43
84795,2018-04-12 21:00:45
84796,2018-04-12 21:00:49
84797,2018-04-12 21:00:49
84798,2018-04-12 21:00:52
84799,2018-04-12 21:00:52
84800,2018-04-12 21:00:53
84801,2018-04-12 21:00:54
84802,2018-04-12 21:00:56
84803,2018-04-12 21:01:00
84804,2018-04-12 21:01:00
84805,2018-04-12 21:01:02
84806,2018-04-12 21:01:06
84807,2018-04-12 21:01:07
84808,2018-04-12 21:01:08
84809,2018-04-12 21:01:10
84810,2018-04-12 21:01:01
84811,2018-04-12 21:01:12
84812,2018-04-12 21:01:19
84813,2018-04-12 21:01:19
84814,2018-04-12 21:01:23
84815,2018-04-12 21:01:26
84816,2018-04-12 21:01:29
84817,2018-04-12 21:01:30
84818,2018-04-12 21:01:31
84819,2018-04-12 21:01:31
84820,2018-04-12 21:01:31
84821,2018-04-12 21:01:34
84822,2018-04-12 21:01:38
84823,2018-04-12 21:01:41
84824,2018-04-12 21:01:41
84825,2018-04-12 21:01:43
84826,2018-04-12 21:01:43
84827,2018-04-12 21:01:44
84828,2018-04-12 21:01:45
84829,2018-04-12 21:01:46
84830,2018-04-12 21:01:47
84831,2018-04-12 21:01:47
84832,2018-04-12 21:01:53
84833,2018-04-12 21:01:55
84834,2018-04-12 21:01:56
84835,2018-04-12 21:01:57
84836,2018-04-12 21:01:56
84837,2018-04-12 21:01:57
84838,2018-04-12 21:01:59
84839,2018-04-12 21:02:00
84840,2018-04-12 21:02:01
84841,2018-04-12 21:02:03
84842,2018-04-12 21:02:08
84843,2018-04-12 21:02:08
84844,2018-04-12 21:02:09
84845,2018-04-12 21:02:12
84846,2018-04-12 21:02:12
84847,2018-04-12 21:02:13
84848,2018-04-12 21:02:18
84849,2018-04-12 21:02:19
84850,2018-04-12 21:02:25
84851,2018-04-12 21:02:31
84852,2018-04-12 21:02:32
84853,2018-04-12 21:02:34
84854,2018-04-12 21:02:34
84855,2018-04-12 21:02:36
84856,2018-04-12 21:02:38
84857,2018-04-12 21:02:44
84858,2018-04-12 21:02:44
84859,2018-04-12 21:02:48
84860,2018-04-12 21:02:48
84861,2018-04-12 21:02:48
84862,2018-04-12 21:02:58
84863,2018-04-12 21:02:58
84864,2018-04-12 21:03:00
84865,2018-04-12 21:03:03
84866,2018-04-12 21:03:05
84867,2018-04-12 21:03:05
84868,2018-04-12 21:03:09
84869,2018-04-12 21:03:11
84870,2018-04-12 21:03:11
84871,2018-04-12 21:03:16
84872,2018-04-12 21:03:16
84873,2018-04-12 21:03:19
84874,2018-04-12 21:03:19
84875,2018-04-12 21:03:20
84876,2018-04-12 21:03:21
84877,2018-04-12 21:03:29
84878,2018-04-12 21:03:31
84879,2018-04-12 21:03:31
84880,2018-04-12 21:03:34
84881,2018-04-12 21:03:37
84882,2018-04-12 21:03:42
84883,2018-04-12 21:03:42
84884,2018-04-12 21:03:43
84885,2018-04-12 21:03:43
84886,2018-04-12 21:03:43
84887,2018-04-12 21:03:44
84888,2018-04-12 21:03:52
84889,2018-04-12 21:03:54
84890,2018-04-12 21:03:57
84891,2018-04-12 21:04:01
84892,2018-04-12 21:04:04
84893,2018-04-12 21:04:06
84894,2018-04-12 21:04:02
84895,2018-04-12 21:04:07
84896,2018-04-12 21:04:08
84897,2018-04-12 21:04:09
84898,2018-04-12 21:04:13
84899,2018-04-12 21:04:13
84900,2018-04-12 21:04:18
84901,2018-04-12 21:04:18
84902,2018-04-12 21:04:19
84903,2018-04-12 21:04:21
84904,2018-04-12 21:04:26
84905,2018-04-12 21:04:27
84906,2018-04-12 21:04:30
84907,2018-04-12 21:04:31
84908,2018-04-12 21:04:31
84909,2018-04-12 21:04:31
84910,2018-04-12 21:04:33
84911,2018-04-12 21:04:34
84912,2018-04-12 21:04:36
84913,2018-04-12 21:04:39
84914,2018-04-12 21:04:41
84915,2018-04-12 21:04:41
84916,2018-04-12 21:04:45
84917,2018-04-12 21:04:47
84918,2018-04-12 21:04:48
84919,2018-04-12 21:04:49
84920,2018-04-12 21:04:51
84921,2018-04-12 21:04:52
84922,2018-04-12 21:04:52
84923,2018-04-12 21:04:56
84924,2018-04-12 21:04:57
84925,2018-04-12 21:04:58
84926,2018-04-12 21:05:01
84927,2018-04-12 21:05:02
84928,2018-04-12 21:05:03
84929,2018-04-12 21:05:05
84930,2018-04-12 21:05:06
84931,2018-04-12 21:05:06
84932,2018-04-12 21:05:07
84933,2018-04-12 21:05:07
84934,2018-04-12 21:05:08
84935,2018-04-12 21:05:10
84936,2018-04-12 21:05:11
84937,2018-04-12 21:05:13
84938,2018-04-12 21:05:13
84939,2018-04-12 21:05:14
84940,2018-04-12 21:05:14
84941,2018-04-12 21:05:15
84942,2018-04-12 21:05:16
84943,2018-04-12 21:05:22
84944,2018-04-12 21:05:25
84945,2018-04-12 21:05:27
84946,2018-04-12 21:05:29
84947,2018-04-12 21:05:31
84948,2018-04-12 21:05:37
84949,2018-04-12 21:05:39
84950,2018-04-12 21:05:39
84951,2018-04-12 21:05:41
84952,2018-04-12 21:05:45
84953,2018-04-12 21:05:47
84954,2018-04-12 21:05:48
84955,2018-04-12 21:05:51
84956,2018-04-12 21:05:55
84957,2018-04-12 21:05:56
84958,2018-04-12 21:05:56
84959,2018-04-12 21:06:03
84960,2018-04-12 21:06:01
84961,2018-04-12 21:06:07
84962,2018-04-12 21:06:07
84963,2018-04-12 21:06:08
84964,2018-04-12 21:06:10
84965,2018-04-12 21:06:20
84966,2018-04-12 21:06:27
84967,2018-04-12 21:06:28
84968,2018-04-12 21:06:30
84969,2018-04-12 21:06:31
84970,2018-04-12 21:06:33
84971,2018-04-12 21:06:33
84972,2018-04-12 21:06:35
84973,2018-04-12 21:06:40
84974,2018-04-12 21:06:45
84975,2018-04-12 21:06:46
84976,2018-04-12 21:06:47
84977,2018-04-12 21:06:47
84978,2018-04-12 21:06:48
84979,2018-04-12 21:06:57
84980,2018-04-12 21:07:02
84981,2018-04-12 21:07:02
84982,2018-04-12 21:07:03
84983,2018-04-12 21:07:07
84984,2018-04-12 21:07:08
84985,2018-04-12 21:07:10
84986,2018-04-12 21:07:10
84987,2018-04-12 21:07:10
84988,2018-04-12 21:07:12
84989,2018-04-12 21:07:20
84990,2018-04-12 21:07:20
84991,2018-04-12 21:07:22
84992,2018-04-12 21:07:22
84993,2018-04-12 21:07:25
84994,2018-04-12 21:07:27
84995,2018-04-12 21:07:28
84996,2018-04-12 21:07:29
84997,2018-04-12 21:07:30
84998,2018-04-12 21:07:35
84999,2018-04-12 21:07:35
85000,2018-04-12 21:07:37
85001,2018-04-12 21:07:39
85002,2018-04-12 21:07:40
85003,2018-04-12 21:07:40
85004,2018-04-12 21:07:40
85005,2018-04-12 21:07:41
85006,2018-04-12 21:07:41
85007,2018-04-12 21:07:43
85008,2018-04-12 21:07:44
85009,2018-04-12 21:07:44
85010,2018-04-12 21:07:45
85011,2018-04-12 21:07:46
85012,2018-04-12 21:07:51
85013,2018-04-12 21:07:51
85014,2018-04-12 21:07:53
85015,2018-04-12 21:07:53
85016,2018-04-12 21:07:55
85017,2018-04-12 21:07:55
85018,2018-04-12 21:07:55
85019,2018-04-12 21:07:57
85020,2018-04-12 21:07:56
85021,2018-04-12 21:07:59
85022,2018-04-12 21:08:02
85023,2018-04-12 21:08:03
85024,2018-04-12 21:08:07
85025,2018-04-12 21:08:08
85026,2018-04-12 21:08:09
85027,2018-04-12 21:08:10
85028,2018-04-12 21:08:12
85029,2018-04-12 21:08:13
85030,2018-04-12 21:08:17
85031,2018-04-12 21:08:18
85032,2018-04-12 21:08:20
85033,2018-04-12 21:08:22
85034,2018-04-12 21:08:23
85035,2018-04-12 21:08:26
85036,2018-04-12 21:08:33
85037,2018-04-12 21:08:34
85038,2018-04-12 21:08:35
85039,2018-04-12 21:08:36
85040,2018-04-12 21:08:37
85041,2018-04-12 21:08:44
85042,2018-04-12 21:08:44
85043,2018-04-12 21:08:46
85044,2018-04-12 21:08:47
85045,2018-04-12 21:08:49
85046,2018-04-12 21:08:49
85047,2018-04-12 21:08:51
85048,2018-04-12 21:08:54
85049,2018-04-12 21:08:58
85050,2018-04-12 21:08:58
85051,2018-04-12 21:09:00
85052,2018-04-12 21:09:02
85053,2018-04-12 21:09:02
85054,2018-04-12 21:09:04
85055,2018-04-12 21:09:06
85056,2018-04-12 21:09:10
85057,2018-04-12 21:09:12
85058,2018-04-12 21:09:13
85059,2018-04-12 21:09:14
85060,2018-04-12 21:09:15
85061,2018-04-12 21:09:18
85062,2018-04-12 21:09:21
85063,2018-04-12 21:09:22
85064,2018-04-12 21:09:22
85065,2018-04-12 21:09:30
85066,2018-04-12 21:09:35
85067,2018-04-12 21:09:38
85068,2018-04-12 21:09:38
85069,2018-04-12 21:09:46
85070,2018-04-12 21:09:57
85071,2018-04-12 21:10:01
85072,2018-04-12 21:10:03
85073,2018-04-12 21:10:04
85074,2018-04-12 21:10:05
85075,2018-04-12 21:10:07
85076,2018-04-12 21:10:07
85077,2018-04-12 21:10:08
85078,2018-04-12 21:10:09
85079,2018-04-12 21:10:10
85080,2018-04-12 21:10:12
85081,2018-04-12 21:10:12
85082,2018-04-12 21:10:32
85083,2018-04-12 21:10:32
85084,2018-04-12 21:10:33
85085,2018-04-12 21:10:33
85086,2018-04-12 21:10:39
85087,2018-04-12 21:10:47
85088,2018-04-12 21:10:47
85089,2018-04-12 21:10:48
85090,2018-04-12 21:10:53
85091,2018-04-12 21:10:58
85092,2018-04-12 21:10:58
85093,2018-04-12 21:11:00
85094,2018-04-12 21:11:13
85095,2018-04-12 21:11:17
85096,2018-04-12 21:11:19
85097,2018-04-12 21:11:19
85098,2018-04-12 21:11:20
85099,2018-04-12 21:11:20
85100,2018-04-12 21:11:22
85101,2018-04-12 21:11:26
85102,2018-04-12 21:11:26
85103,2018-04-12 21:11:29
85104,2018-04-12 21:11:38
85105,2018-04-12 21:11:45
85106,2018-04-12 21:11:46
85107,2018-04-12 21:11:48
85108,2018-04-12 21:11:50
85109,2018-04-12 21:11:51
85110,2018-04-12 21:11:58
85111,2018-04-12 21:12:01
85112,2018-04-12 21:12:03
85113,2018-04-12 21:12:03
85114,2018-04-12 21:12:08
85115,2018-04-12 21:12:10
85116,2018-04-12 21:12:11
85117,2018-04-12 21:12:14
85118,2018-04-12 21:12:19
85119,2018-04-12 21:12:26
85120,2018-04-12 21:12:30
85121,2018-04-12 21:12:31
85122,2018-04-12 21:12:32
85123,2018-04-12 21:12:32
85124,2018-04-12 21:12:34
85125,2018-04-12 21:12:35
85126,2018-04-12 21:12:41
85127,2018-04-12 21:12:42
85128,2018-04-12 21:12:44
85129,2018-04-12 21:12:46
85130,2018-04-12 21:12:46
85131,2018-04-12 21:12:48
85132,2018-04-12 21:12:50
85133,2018-04-12 21:12:52
85134,2018-04-12 21:12:54
85135,2018-04-12 21:12:55
85136,2018-04-12 21:12:59
85137,2018-04-12 21:13:01
85138,2018-04-12 21:13:02
85139,2018-04-12 21:13:06
85140,2018-04-12 21:13:14
85141,2018-04-12 21:13:14
85142,2018-04-12 21:13:15
85143,2018-04-12 21:13:14
85144,2018-04-12 21:13:17
85145,2018-04-12 21:13:20
85146,2018-04-12 21:13:24
85147,2018-04-12 21:13:26
85148,2018-04-12 21:13:26
85149,2018-04-12 21:13:31
85150,2018-04-12 21:13:33
85151,2018-04-12 21:13:35
85152,2018-04-12 21:13:36
85153,2018-04-12 21:13:37
85154,2018-04-12 21:13:37
85155,2018-04-12 21:13:39
85156,2018-04-12 21:13:42
85157,2018-04-12 21:13:48
85158,2018-04-12 21:13:56
85159,2018-04-12 21:13:58
85160,2018-04-12 21:13:59
85161,2018-04-12 21:14:02
85162,2018-04-12 21:14:06
85163,2018-04-12 21:14:06
85164,2018-04-12 21:14:08
85165,2018-04-12 21:14:10
85166,2018-04-12 21:14:13
85167,2018-04-12 21:14:13
85168,2018-04-12 21:14:15
85169,2018-04-12 21:14:19
85170,2018-04-12 21:14:27
85171,2018-04-12 21:14:32
85172,2018-04-12 21:14:36
85173,2018-04-12 21:14:43
85174,2018-04-12 21:14:44
85175,2018-04-12 21:14:47
85176,2018-04-12 21:14:49
85177,2018-04-12 21:14:50
85178,2018-04-12 21:14:50
85179,2018-04-12 21:14:52
85180,2018-04-12 21:14:53
85181,2018-04-12 21:14:54
85182,2018-04-12 21:14:56
85183,2018-04-12 21:14:57
85184,2018-04-12 21:14:57
85185,2018-04-12 21:15:00
85186,2018-04-12 21:15:00
85187,2018-04-12 21:15:00
85188,2018-04-12 21:15:00
85189,2018-04-12 21:15:02
85190,2018-04-12 21:15:03
85191,2018-04-12 21:15:04
85192,2018-04-12 21:15:04
85193,2018-04-12 21:15:05
85194,2018-04-12 21:15:07
85195,2018-04-12 21:15:07
85196,2018-04-12 21:15:09
85197,2018-04-12 21:15:10
85198,2018-04-12 21:15:11
85199,2018-04-12 21:15:15
85200,2018-04-12 21:15:17
85201,2018-04-12 21:15:21
85202,2018-04-12 21:15:33
85203,2018-04-12 21:15:34
85204,2018-04-12 21:15:34
85205,2018-04-12 21:15:38
85206,2018-04-12 21:15:39
85207,2018-04-12 21:15:44
85208,2018-04-12 21:15:45
85209,2018-04-12 21:15:47
85210,2018-04-12 21:15:47
85211,2018-04-12 21:15:48
85212,2018-04-12 21:15:49
85213,2018-04-12 21:15:49
85214,2018-04-12 21:15:53
85215,2018-04-12 21:15:56
85216,2018-04-12 21:15:58
85217,2018-04-12 21:16:05
85218,2018-04-12 21:16:05
85219,2018-04-12 21:16:06
85220,2018-04-12 21:16:03
85221,2018-04-12 21:16:11
85222,2018-04-12 21:16:11
85223,2018-04-12 21:16:13
85224,2018-04-12 21:16:13
85225,2018-04-12 21:16:15
85226,2018-04-12 21:16:21
85227,2018-04-12 21:16:23
85228,2018-04-12 21:16:24
85229,2018-04-12 21:16:28
85230,2018-04-12 21:16:28
85231,2018-04-12 21:16:30
85232,2018-04-12 21:16:30
85233,2018-04-12 21:16:31
85234,2018-04-12 21:16:31
85235,2018-04-12 21:16:33
85236,2018-04-12 21:16:34
85237,2018-04-12 21:16:35
85238,2018-04-12 21:16:36
85239,2018-04-12 21:16:37
85240,2018-04-12 21:16:37
85241,2018-04-12 21:16:39
85242,2018-04-12 21:16:45
85243,2018-04-12 21:16:47
85244,2018-04-12 21:16:53
85245,2018-04-12 21:16:54
85246,2018-04-12 21:16:55
85247,2018-04-12 21:16:58
85248,2018-04-12 21:17:00
85249,2018-04-12 21:17:03
85250,2018-04-12 21:17:06
85251,2018-04-12 21:17:05
85252,2018-04-12 21:17:08
85253,2018-04-12 21:17:11
85254,2018-04-12 21:17:18
85255,2018-04-12 21:17:19
85256,2018-04-12 21:17:19
85257,2018-04-12 21:17:20
85258,2018-04-12 21:17:25
85259,2018-04-12 21:17:27
85260,2018-04-12 21:17:28
85261,2018-04-12 21:17:29
85262,2018-04-12 21:17:29
85263,2018-04-12 21:17:30
85264,2018-04-12 21:17:33
85265,2018-04-12 21:17:34
85266,2018-04-12 21:17:39
85267,2018-04-12 21:17:39
85268,2018-04-12 21:17:40
85269,2018-04-12 21:17:41
85270,2018-04-12 21:17:41
85271,2018-04-12 21:17:42
